Date;Price;Open;High;Low;Vol.;Change
03/21/2022;41022.0;41282.0;41532.0;40530.0;406.62*1000*1000;-0.62*0.01
03/20/2022;41276.0;42241.0;42301.0;40922.0;308.45*1000*1000;-2.27*0.01
03/19/2022;42233.0;41768.0;42386.0;41529.6;224.59*1000*1000;1.11*0.01
03/18/2022;41767.8;40914.6;42308.4;40234.8;2.31*1000*1000*1000;2.08*0.01
03/17/2022;40914.8;41118.7;41406.0;40557.8;1.90*1000*1000*1000;-0.50*0.01
03/16/2022;41118.7;39282.5;41701.6;38953.2;4.47*1000*1000*1000;4.67*0.01
03/15/2022;39285.7;39673.0;39854.7;38220.9;2.25*1000*1000*1000;-0.97*0.01
03/14/2022;39671.1;37789.5;39914.3;37613.6;2.33*1000*1000*1000;4.97*0.01
03/13/2022;37792.4;38813.2;39272.3;37603.4;1.55*1000*1000*1000;-2.63*0.01
03/12/2022;38814.3;38730.2;39355.3;38666.5;1.11*1000*1000*1000;0.22*0.01
03/11/2022;38730.2;39422.5;40177.0;38236.4;2.79*1000*1000*1000;-1.74*0.01
03/10/2022;39416.3;41933.9;42029.1;38603.5;3.62*1000*1000*1000;-5.99*0.01
03/09/2022;41929.0;38731.5;42538.5;38663.3;3.60*1000*1000*1000;8.22*0.01
03/08/2022;38744.8;38020.6;39351.5;37886.6;2.67*1000*1000*1000;1.89*0.01
03/07/2022;38024.8;38420.6;39532.0;37182.1;3.02*1000*1000*1000;-0.99*0.01
03/06/2022;38403.1;39396.3;39668.1;38115.0;1.93*1000*1000*1000;-2.52*0.01
03/05/2022;39395.8;39142.8;39600.2;38626.1;1.50*1000*1000*1000;0.65*0.01
03/04/2022;39142.7;42463.0;42848.7;38594.9;3.21*1000*1000*1000;-7.82*0.01
03/03/2022;42463.0;43912.8;44077.2;41840.8;74.11*1000;-3.30*0.01
03/02/2022;43912.8;44420.3;45294.2;43361.3;80.82*1000;-1.14*0.01
03/01/2022;44420.3;43187.2;44900.5;42876.6;90.67*1000;2.85*0.01
02/28/2022;43188.2;37707.2;43977.8;37458.9;108.07*1000;14.59*0.01
02/27/2022;37689.1;39116.6;39838.5;37062.3;66.14*1000;-3.65*0.01
02/26/2022;39115.5;39221.6;40094.5;38639.1;41.55*1000;-0.24*0.01
02/25/2022;39209.6;38339.2;39683.7;38042.6;83.78*1000;2.27*0.01
02/24/2022;38339.2;37250.2;39351.6;34357.4;180.47*1000;2.99*0.01
02/23/2022;37224.6;38248.2;39194.5;37099.5;64.84*1000;-2.68*0.01
02/22/2022;38248.2;37018.3;38414.9;36399.6;82.75*1000;3.32*0.01
02/21/2022;37017.7;38355.0;39444.1;36868.9;91.82*1000;-3.49*0.01
02/20/2022;38355.0;40089.6;40120.3;38042.2;47.92*1000;-4.33*0.01
02/19/2022;40090.3;40000.1;40434.3;39666.6;25.78*1000;0.23*0.01
02/18/2022;40000.1;40532.5;40935.5;39505.0;64.96*1000;-1.36*0.01
02/17/2022;40552.8;43885.5;44167.1;40103.8;72.63*1000;-7.59*0.01
02/16/2022;43883.6;44540.9;44552.9;43377.6;41.40*1000;-1.48*0.01
02/15/2022;44544.4;42550.3;44722.6;42460.1;56.34*1000;4.69*0.01
02/14/2022;42550.3;42061.1;42799.7;41591.3;53.60*1000;1.16*0.01
02/13/2022;42061.1;42205.5;42725.1;41880.1;25.88*1000;-0.34*0.01
02/12/2022;42205.2;42388.4;43006.4;41776.8;37.88*1000;-0.43*0.01
02/11/2022;42388.4;43519.3;43915.1;42023.4;69.95*1000;-2.60*0.01
02/10/2022;43521.0;44388.9;45755.2;43242.5;89.69*1000;-1.96*0.01
02/09/2022;44388.9;44038.2;44800.4;43163.0;50.92*1000;0.80*0.01
02/08/2022;44038.2;43833.9;45399.8;42705.0;92.88*1000;0.47*0.01
02/07/2022;43833.9;42385.2;44468.3;41695.4;76.60*1000;3.40*0.01
02/06/2022;42392.2;41411.9;42614.8;41176.3;31.20*1000;2.37*0.01
02/05/2022;41412.1;41566.5;41899.8;40963.3;46.32*1000;-0.37*0.01
02/04/2022;41567.6;37287.8;41689.0;37041.1;95.49*1000;11.48*0.01
02/03/2022;37287.8;36890.2;37304.3;36297.3;50.35*1000;1.08*0.01
02/02/2022;36890.2;38711.2;38853.8;36682.3;53.74*1000;-4.70*0.01
02/01/2022;38709.7;38475.6;39230.0;38037.9;55.20*1000;0.55*0.01
01/31/2022;38498.6;37923.8;38701.4;36672.8;61.27*1000;1.53*0.01
01/30/2022;37917.7;38167.5;38313.3;37390.6;34.10*1000;-0.66*0.01
01/29/2022;38170.8;37736.5;38663.7;37350.2;42.77*1000;1.13*0.01
01/28/2022;37745.1;37195.6;37995.9;36176.5;69.45*1000;1.56*0.01
01/27/2022;37164.3;36800.1;37215.4;35543.2;83.52*1000;0.99*0.01
01/26/2022;36800.4;36962.3;38862.6;36280.0;107.87*1000;-0.41*0.01
01/25/2022;36950.6;36691.3;37501.8;35729.3;79.68*1000;0.72*0.01
01/24/2022;36686.3;36268.6;37424.0;32985.6;153.77*1000;1.15*0.01
01/23/2022;36269.5;35072.9;36513.0;34655.2;70.43*1000;3.40*0.01
01/22/2022;35075.2;36467.7;36749.8;34116.0;138.09*1000;-3.84*0.01
01/21/2022;36475.5;40698.1;41104.6;35503.9;155.80*1000;-10.41*0.01
01/20/2022;40715.9;41683.6;43487.1;40568.3;65.28*1000;-2.31*0.01
01/19/2022;41677.8;42365.3;42558.0;41160.9;53.77*1000;-1.62*0.01
01/18/2022;42364.6;42209.9;42674.2;41300.7;47.32*1000;0.37*0.01
01/17/2022;42209.3;43080.5;43179.6;41559.4;41.44*1000;-2.02*0.01
01/16/2022;43079.1;43079.2;43462.0;42643.3;28.66*1000;-0.04*0.01
01/15/2022;43097.0;43073.6;43777.9;42586.1;31.44*1000;0.06*0.01
01/14/2022;43073.3;42562.2;43435.1;41848.7;50.50*1000;1.21*0.01
01/13/2022;42560.0;43900.0;44404.7;42337.5;53.42*1000;-3.05*0.01
01/12/2022;43901.0;42735.0;44243.6;42476.7;53.95*1000;2.73*0.01
01/11/2022;42733.2;41829.1;43090.2;41287.6;61.78*1000;2.15*0.01
01/10/2022;41832.2;41848.9;42243.8;39697.0;85.50*1000;-0.04*0.01
01/09/2022;41848.3;41681.2;42764.4;41260.9;37.51*1000;0.42*0.01
01/08/2022;41672.0;41551.3;42304.4;40574.3;52.54*1000;0.30*0.01
01/07/2022;41546.7;43097.9;43127.7;40810.0;88.36*1000;-3.60*0.01
01/06/2022;43097.5;43431.6;43772.3;42481.1;63.08*1000;-0.76*0.01
01/05/2022;43425.9;45833.1;47019.4;42535.1;83.74*1000;-5.26*0.01
01/04/2022;45837.3;46435.7;47505.4;45602.1;55.59*1000;-1.28*0.01
01/03/2022;46430.2;47293.9;47556.0;45704.0;41.06*1000;-1.86*0.01
01/02/2022;47311.8;47738.7;47944.9;46718.2;27.02*1000;-0.89*0.01
01/01/2022;47738.0;46217.5;47917.6;46217.5;31.24*1000;3.29*0.01
12/31/2021;46219.5;47123.3;48553.9;45693.6;58.18*1000;-1.92*0.01
12/30/2021;47123.3;46470.7;47901.4;46003.0;60.96*1000;1.42*0.01
12/29/2021;46461.7;47548.4;48121.7;46127.8;63.92*1000;-2.28*0.01
12/28/2021;47545.2;50703.4;50703.8;47345.7;74.39*1000;-6.18*0.01
12/27/2021;50678.2;50783.6;52016.3;50459.0;43.90*1000;-0.20*0.01
12/26/2021;50779.9;50404.0;51247.0;49527.0;32.34*1000;0.74*0.01
12/25/2021;50406.4;50789.6;51140.2;50196.8;26.67*1000;-0.75*0.01
12/24/2021;50786.1;50807.4;51795.3;50428.4;45.97*1000;-0.03*0.01
12/23/2021;50801.0;48599.6;51355.6;48053.4;56.24*1000;4.53*0.01
12/22/2021;48599.7;48898.7;49540.3;48449.7;40.89*1000;-0.62*0.01
12/21/2021;48902.0;46900.1;49306.1;46654.0;57.88*1000;4.28*0.01
12/20/2021;46895.2;46703.4;47488.9;45577.3;57.53*1000;0.41*0.01
12/19/2021;46704.5;46855.7;48270.2;46438.4;44.05*1000;-0.32*0.01
12/18/2021;46856.2;46171.8;47330.2;45513.4;36.93*1000;1.48*0.01
12/17/2021;46172.2;47630.4;47997.2;45523.8;67.50*1000;-3.06*0.01
12/16/2021;47628.2;48876.6;49387.8;47543.9;48.20*1000;-2.54*0.01
12/15/2021;48871.5;48366.2;49477.9;46572.6;80.28*1000;1.04*0.01
12/14/2021;48366.5;46709.8;48635.0;46338.3;62.54*1000;3.56*0.01
12/13/2021;46703.6;50075.9;50196.1;45848.2;80.37*1000;-6.74*0.01
12/12/2021;50081.0;49332.5;50779.2;48670.5;40.30*1000;1.55*0.01
12/11/2021;49314.5;47138.4;49487.0;46834.0;45.23*1000;4.62*0.01
12/10/2021;47137.2;47591.7;49974.8;47007.1;68.06*1000;-0.97*0.01
12/09/2021;47596.6;50477.6;50790.2;47341.9;58.69*1000;-5.70*0.01
12/08/2021;50473.9;50596.6;51204.7;48700.7;55.59*1000;-0.24*0.01
12/07/2021;50595.2;50547.4;51918.6;50070.9;56.29*1000;0.07*0.01
12/06/2021;50562.1;49412.1;50913.3;47237.9;89.68*1000;2.34*0.01
12/05/2021;49405.5;49196.4;49689.3;47797.8;72.03*1000;0.43*0.01
12/04/2021;49195.2;53620.7;53847.2;42587.8;168.00*1000;-8.27*0.01
12/03/2021;53631.5;56495.2;57543.6;52008.9;89.20*1000;-5.07*0.01
12/02/2021;56496.0;57207.8;57377.5;55807.9;54.94*1000;-1.25*0.01
12/01/2021;57210.3;56891.7;59064.3;56496.5;66.75*1000;0.58*0.01
11/30/2021;56882.9;57795.2;59174.4;55936.9;73.66*1000;-1.58*0.01
11/29/2021;57794.8;57288.1;58855.2;56726.7;58.65*1000;0.88*0.01
11/28/2021;57291.5;54758.0;57392.3;53448.3;49.28*1000;4.61*0.01
11/27/2021;54765.9;53747.2;55280.3;53654.3;40.71*1000;1.93*0.01
11/26/2021;53730.9;58937.3;59151.1;53533.5;104.03*1000;-8.83*0.01
11/25/2021;58935.1;57167.1;59387.3;57029.8;56.79*1000;3.08*0.01
11/24/2021;57171.7;57559.4;57697.4;55910.6;56.68*1000;-0.70*0.01
11/23/2021;57573.2;56304.8;57855.1;55542.5;72.48*1000;2.25*0.01
11/22/2021;56308.8;58719.7;59288.3;55656.8;76.45*1000;-4.10*0.01
11/21/2021;58714.3;59724.0;60002.6;58528.3;40.98*1000;-1.68*0.01
11/20/2021;59717.6;58080.8;59854.6;57435.3;44.53*1000;2.81*0.01
11/19/2021;58083.4;56908.3;58335.9;55626.3;74.44*1000;1.98*0.01
11/18/2021;56955.3;60368.2;60936.9;56524.4;100.37*1000;-5.65*0.01
11/17/2021;60367.8;60074.2;60814.5;58531.9;73.93*1000;0.46*0.01
11/16/2021;60089.1;63605.1;63605.6;58655.9;115.36*1000;-5.52*0.01
11/15/2021;63597.9;65514.9;66311.2;63439.5;53.53*1000;-2.92*0.01
11/14/2021;65508.2;64397.2;65508.2;63608.3;33.98*1000;1.72*0.01
11/13/2021;64398.6;64133.3;64906.0;63381.4;30.34*1000;0.41*0.01
11/12/2021;64134.5;64782.6;65449.7;62309.7;63.27*1000;-1.04*0.01
11/11/2021;64806.7;64922.8;65583.3;64121.9;50.37*1000;-0.19*0.01
11/10/2021;64932.6;66942.6;68990.6;62951.3;96.21*1000;-2.95*0.01
11/09/2021;66904.4;67528.7;68493.3;66334.9;66.13*1000;-0.92*0.01
11/08/2021;67527.9;63276.4;67763.3;63276.4;81.08*1000;6.72*0.01
11/07/2021;63273.2;61483.8;63273.2;61347.2;34.34*1000;2.91*0.01
11/06/2021;61483.9;60973.2;61543.2;60093.6;34.89*1000;0.84*0.01
11/05/2021;60974.3;61411.5;62560.3;60742.4;44.46*1000;-0.71*0.01
11/04/2021;61412.6;62915.4;63077.6;60742.9;49.91*1000;-2.39*0.01
11/03/2021;62918.5;63223.5;63508.6;60883.0;61.05*1000;-0.48*0.01
11/02/2021;63221.7;60912.2;64256.4;60651.5;65.26*1000;3.79*0.01
11/01/2021;60915.3;61310.1;62430.1;59612.7;61.21*1000;-0.64*0.01
10/31/2021;61309.6;61842.2;62393.7;60005.7;50.06*1000;-0.86*0.01
10/30/2021;61840.1;62245.0;62338.5;60786.0;40.51*1000;-0.65*0.01
10/29/2021;62242.8;60579.9;62952.2;60322.2;63.39*1000;2.74*0.01
10/28/2021;60582.5;58437.2;62251.3;58128.1;88.47*1000;3.67*0.01
10/27/2021;58438.1;60312.5;61452.9;58112.6;88.11*1000;-3.11*0.01
10/26/2021;60310.8;63067.5;63275.1;59907.3;57.13*1000;-4.37*0.01
10/25/2021;63067.0;60864.3;63694.8;60655.8;51.06*1000;3.62*0.01
10/24/2021;60866.5;61308.2;61469.9;59523.7;42.67*1000;-0.73*0.01
10/23/2021;61312.5;60693.2;61728.7;59738.3;37.05*1000;1.03*0.01
10/22/2021;60690.3;62200.8;63699.7;60055.7;75.69*1000;-2.44*0.01
10/21/2021;62210.2;66004.6;66616.9;62092.1;105.38*1000;-5.71*0.01
10/20/2021;65979.1;64276.9;66967.1;63543.7;79.87*1000;2.65*0.01
10/19/2021;64278.5;62030.2;64454.0;61451.0;80.16*1000;3.58*0.01
10/18/2021;62056.3;61525.8;62623.6;60026.9;80.15*1000;0.86*0.01
10/17/2021;61527.5;60865.5;61651.4;59143.4;53.39*1000;1.09*0.01
10/16/2021;60861.1;61669.2;62329.2;60161.9;49.93*1000;-1.32*0.01
10/15/2021;61672.5;57348.2;62892.8;56874.8;121.48*1000;7.54*0.01
10/14/2021;57345.8;57370.4;58506.5;56866.8;59.84*1000;-0.06*0.01
10/13/2021;57380.1;56014.5;57697.4;54314.4;73.62*1000;2.44*0.01
10/12/2021;56015.9;57480.6;57635.7;54155.4;74.85*1000;-2.54*0.01
10/11/2021;57477.3;54686.9;57814.1;54457.8;73.84*1000;5.10*0.01
10/10/2021;54687.7;54942.5;56432.2;54100.8;104.43*1000;-0.46*0.01
10/09/2021;54942.5;53924.1;55430.8;53711.7;64.65*1000;1.91*0.01
10/08/2021;53914.7;53785.5;55977.9;53659.3;64.05*1000;0.24*0.01
10/07/2021;53783.9;55325.2;55325.6;53476.4;75.68*1000;-2.78*0.01
10/06/2021;55323.2;51470.0;55676.1;50439.5;116.26*1000;7.49*0.01
10/05/2021;51469.3;49229.5;51872.4;49060.1;76.63*1000;4.55*0.01
10/04/2021;49227.3;48200.4;49481.7;46958.6;66.92*1000;2.13*0.01
10/03/2021;48200.1;47665.4;49165.2;47123.0;42.41*1000;1.12*0.01
10/02/2021;47666.9;48147.2;48306.9;47451.7;39.82*1000;-1.00*0.01
10/01/2021;48146.0;43824.4;48435.2;43292.9;94.66*1000;9.86*0.01
09/30/2021;43823.3;41534.5;44101.2;41416.7;64.32*1000;5.50*0.01
09/29/2021;41536.8;41023.1;42571.2;40815.0;48.21*1000;1.25*0.01
09/28/2021;41022.3;42169.9;42758.8;40906.4;60.01*1000;-2.73*0.01
09/27/2021;42172.6;43200.9;44293.2;42143.9;54.12*1000;-2.39*0.01
09/26/2021;43203.4;42685.8;43907.3;40786.6;69.91*1000;1.21*0.01
09/25/2021;42686.8;42818.7;42959.3;41714.5;46.35*1000;-0.31*0.01
09/24/2021;42819.9;44867.4;45112.0;40908.5;128.88*1000;-4.57*0.01
09/23/2021;44869.2;43550.7;44949.8;43090.1;74.54*1000;3.03*0.01
09/22/2021;43551.6;40660.8;43976.7;40585.7;93.98*1000;7.13*0.01
09/21/2021;40651.3;43012.3;43619.3;39646.8;142.55*1000;-5.18*0.01
09/20/2021;42870.6;47240.8;47323.9;42547.1;77.96*1000;-9.25*0.01
09/19/2021;47238.7;48299.9;48341.9;46866.6;41.98*1000;-2.21*0.01
09/18/2021;48306.7;47283.9;48761.0;47070.5;43.64*1000;2.17*0.01
09/17/2021;47282.8;47748.2;48155.9;46788.8;50.16*1000;-0.97*0.01
09/16/2021;47748.0;48132.3;48480.6;47040.3;60.91*1000;-0.80*0.01
09/15/2021;48130.6;47070.8;48436.5;46743.9;63.40*1000;2.24*0.01
09/14/2021;47077.5;44950.2;47247.6;44718.7;65.33*1000;4.73*0.01
09/13/2021;44949.5;46060.8;46807.7;43463.2;96.15*1000;-2.42*0.01
09/12/2021;46062.3;45162.6;46386.4;44755.2;44.52*1000;1.99*0.01
09/11/2021;45161.9;44844.9;45975.6;44766.6;41.58*1000;0.71*0.01
09/10/2021;44842.8;46385.9;47021.6;44283.6;75.62*1000;-3.33*0.01
09/09/2021;46385.6;46057.6;47305.7;45609.0;73.63*1000;0.70*0.01
09/08/2021;46061.4;46774.1;47316.9;44493.7;100.48*1000;-1.54*0.01
09/07/2021;46779.6;52674.2;52885.3;43072.4;187.56*1000;-11.19*0.01
09/06/2021;52672.1;51769.4;52726.2;51002.8;69.46*1000;1.75*0.01
09/05/2021;51768.6;49918.7;51878.2;49492.4;57.30*1000;3.71*0.01
09/04/2021;49918.4;49999.3;50534.6;49461.4;48.14*1000;-0.16*0.01
09/03/2021;49999.0;49269.5;51008.8;48377.3;88.08*1000;1.47*0.01
09/02/2021;49274.3;48817.8;50355.3;48612.9;80.21*1000;0.93*0.01
09/01/2021;48819.4;47129.2;49121.0;46533.1;74.38*1000;3.58*0.01
08/31/2021;47130.4;46989.1;48217.0;46709.3;71.48*1000;0.29*0.01
08/30/2021;46992.7;48777.1;48886.0;46876.9;61.68*1000;-3.66*0.01
08/29/2021;48777.4;48899.7;49621.7;47870.1;47.62*1000;-0.24*0.01
08/28/2021;48897.1;49062.8;49289.4;48428.5;36.73*1000;-0.34*0.01
08/27/2021;49064.3;46830.2;49142.0;46371.5;62.47*1000;4.77*0.01
08/26/2021;46831.6;48994.4;49347.8;46360.4;73.79*1000;-4.41*0.01
08/25/2021;48994.5;47707.4;49230.2;47163.3;63.54*1000;2.68*0.01
08/24/2021;47714.7;49532.5;49847.4;47623.6;74.26*1000;-3.68*0.01
08/23/2021;49539.7;49255.4;50498.8;49038.6;75.37*1000;0.58*0.01
08/22/2021;49254.5;48870.4;49480.3;48151.0;49.32*1000;0.77*0.01
08/21/2021;48875.8;49330.0;49719.1;48293.5;18.20*1000;-0.91*0.01
08/20/2021;49324.0;46756.7;49343.3;46646.8;83.19*1000;5.49*0.01
08/19/2021;46755.9;44725.9;47012.3;43986.7;77.92*1000;4.54*0.01
08/18/2021;44723.8;44691.1;46004.9;44230.0;22.36*1000;0.07*0.01
08/17/2021;44691.6;45907.5;47140.6;44441.3;84.14*1000;-2.84*0.01
08/16/2021;45996.3;46991.6;48002.4;45672.1;2.41*1000;-2.12*0.01
08/15/2021;46991.3;47082.6;47344.1;45564.1;58.11*1000;-0.19*0.01
08/14/2021;47081.5;47809.6;48090.9;46117.2;64.29*1000;-1.52*0.01
08/13/2021;47809.1;44404.0;47836.0;44242.4;75.27*1000;7.67*0.01
08/12/2021;44403.4;45562.3;46213.8;43814.7;81.07*1000;-2.55*0.01
08/11/2021;45564.3;45593.2;46736.5;45367.9;75.43*1000;-0.06*0.01
08/10/2021;45593.8;46281.8;46663.4;44681.2;80.55*1000;-1.49*0.01
08/09/2021;46284.3;43794.9;46460.7;42824.1;117.08*1000;5.69*0.01
08/08/2021;43792.8;44584.9;45284.1;43314.4;105.25*1000;-1.84*0.01
08/07/2021;44614.2;42784.7;44697.3;42611.0;112.84*1000;4.25*0.01
08/06/2021;42795.4;40868.4;43253.4;39905.4;111.93*1000;4.72*0.01
08/05/2021;40867.2;39734.4;41366.3;37365.4;130.60*1000;2.84*0.01
08/04/2021;39736.9;38188.4;39956.5;37556.0;79.22*1000;4.21*0.01
08/03/2021;38130.3;39167.4;39766.6;37688.2;0.26*1000;-2.65*0.01
08/02/2021;39168.4;39869.8;40449.0;38692.5;74.81*1000;-1.78*0.01
08/01/2021;39878.3;41510.0;42565.0;39556.5;80.33*1000;-4.03*0.01
07/31/2021;41553.7;42201.4;42285.3;41066.4;44.65*1000;-1.54*0.01
07/30/2021;42203.4;40001.1;42264.4;38358.4;98.45*1000;5.50*0.01
07/29/2021;40001.4;40009.0;40630.7;39340.8;75.30*1000;0.00*0.01
07/28/2021;40003.2;39450.4;40862.2;38883.8;148.92*1000;1.40*0.01
07/27/2021;39452.0;37294.3;39455.9;36427.4;100.24*1000;5.84*0.01
07/26/2021;37276.6;35392.3;40522.9;35236.7;177.63*1000;5.33*0.01
07/25/2021;35391.1;34392.5;35391.1;33881.3;65.10*1000;4.63*0.01
07/24/2021;33824.8;33600.5;33955.0;33412.9;67.14*1000;0.66*0.01
07/23/2021;33603.3;32297.9;33605.6;32041.1;66.15*1000;4.04*0.01
07/22/2021;32298.9;32131.7;32585.4;31729.4;64.87*1000;0.52*0.01
07/21/2021;32131.4;29794.7;32794.6;29519.3;118.34*1000;7.85*0.01
07/20/2021;29793.8;30835.4;31040.8;29310.2;97.46*1000;-3.38*0.01
07/19/2021;30837.2;31782.9;31887.0;30478.2;77.48*1000;-2.98*0.01
07/18/2021;31785.4;31517.9;32408.2;31220.6;57.01*1000;0.85*0.01
07/17/2021;31518.6;31384.4;31914.8;31207.8;58.06*1000;0.40*0.01
07/16/2021;31394.0;31842.3;32239.8;31062.2;70.48*1000;-1.40*0.01
07/15/2021;31840.5;32820.5;33157.0;31175.8;76.95*1000;-2.99*0.01
07/14/2021;32820.7;32727.8;33051.9;31611.2;69.56*1000;0.28*0.01
07/13/2021;32728.1;33106.1;33307.7;32259.5;60.04*1000;-1.16*0.01
07/12/2021;33113.0;34228.3;34598.0;32662.8;63.24*1000;-3.26*0.01
07/11/2021;34227.7;33510.8;34580.6;33319.8;35.72*1000;2.14*0.01
07/10/2021;33510.6;33797.7;34221.0;33056.8;50.94*1000;-0.85*0.01
07/09/2021;33797.4;32866.3;34079.2;32367.0;67.14*1000;2.83*0.01
07/08/2021;32866.3;33859.4;33923.2;32146.9;108.09*1000;-2.96*0.01
07/07/2021;33867.8;34228.7;35036.6;33801.3;72.03*1000;-1.05*0.01
07/06/2021;34225.6;33688.5;35062.0;33581.7;83.63*1000;1.60*0.01
07/05/2021;33687.8;35297.0;35300.5;33164.1;88.36*1000;-4.56*0.01
07/04/2021;35298.2;34742.8;35957.6;34740.1;56.13*1000;1.60*0.01
07/03/2021;34742.8;33814.2;34909.8;33363.3;55.69*1000;2.75*0.01
07/02/2021;33813.4;33542.2;33925.9;32734.6;78.93*1000;0.80*0.01
07/01/2021;33543.6;35030.7;35032.7;32839.2;27.41*1000;-4.23*0.01
06/30/2021;35026.9;35832.6;36089.5;34126.6;107.07*1000;-2.25*0.01
06/29/2021;35834.7;34477.3;36590.3;34247.6;97.27*1000;3.94*0.01
06/28/2021;34475.9;34682.2;35231.2;33944.9;112.00*1000;-0.58*0.01
06/27/2021;34678.5;32247.1;34685.5;32041.7;148.80*1000;7.55*0.01
06/26/2021;32243.4;31592.1;32643.0;30206.9;156.67*1000;2.06*0.01
06/25/2021;31594.0;34660.5;35490.9;31337.9;193.43*1000;-8.86*0.01
06/24/2021;34665.8;33678.1;35249.9;32356.7;119.25*1000;2.94*0.01
06/23/2021;33674.3;32498.3;34784.3;31736.5;173.34*1000;3.62*0.01
06/22/2021;32496.4;31682.7;33272.5;28901.8;309.65*1000;2.54*0.01
06/21/2021;31692.0;35597.9;35708.4;31284.1;256.87*1000;-10.97*0.01
06/20/2021;35595.8;35510.9;36097.9;33378.0;137.48*1000;0.23*0.01
06/19/2021;35513.4;35770.0;36357.3;34845.5;105.46*1000;-0.66*0.01
06/18/2021;35749.4;38045.5;38166.0;35198.5;102.84*1000;-6.05*0.01
06/17/2021;38052.0;38337.8;39529.9;37425.3;109.58*1000;-0.74*0.01
06/16/2021;38336.0;40148.1;40494.4;38156.4;123.52*1000;-4.53*0.01
06/15/2021;40156.1;40522.5;41318.0;39589.9;117.55*1000;-0.92*0.01
06/14/2021;40529.4;39024.1;40970.4;38769.9;157.35*1000;3.86*0.01
06/13/2021;39022.9;35467.5;39321.6;34827.0;123.32*1000;10.02*0.01
06/12/2021;35467.5;37334.4;37437.3;34703.3;87.73*1000;-4.95*0.01
06/11/2021;37314.6;36654.3;37641.1;36003.3;109.15*1000;1.81*0.01
06/10/2021;36649.4;37375.2;38340.8;35824.0;154.32*1000;-1.83*0.01
06/09/2021;37332.2;33385.5;37517.6;32428.6;209.82*1000;11.83*0.01
06/08/2021;33382.9;33574.6;34047.8;31158.1;193.54*1000;-0.58*0.01
06/07/2021;33578.0;35815.4;36754.6;33410.1;119.50*1000;-6.25*0.01
06/06/2021;35815.4;35518.7;36434.0;35265.3;62.20*1000;0.83*0.01
06/05/2021;35520.0;36841.2;37887.6;34832.0;101.48*1000;-3.61*0.01
06/04/2021;36851.3;39191.4;39255.4;35659.9;127.71*1000;-5.96*0.01
06/03/2021;39187.3;37555.7;39462.3;37193.6;106.44*1000;4.34*0.01
06/02/2021;37555.8;36687.7;38199.9;35981.1;96.89*1000;2.37*0.01
06/01/2021;36687.6;37294.3;37850.3;35742.7;113.48*1000;-1.64*0.01
05/31/2021;37298.6;35644.0;37480.7;34213.2;131.70*1000;4.62*0.01
05/30/2021;35652.8;34589.3;36388.6;33441.0;104.18*1000;3.09*0.01
05/29/2021;34584.6;35664.5;37227.1;33664.2;160.43*1000;-3.02*0.01
05/28/2021;35662.5;38543.2;38844.1;34772.4;199.58*1000;-7.17*0.01
05/27/2021;38417.3;39249.0;40322.2;37190.8;122.93*1000;-2.12*0.01
05/26/2021;39249.2;38375.7;40750.0;37847.0;153.80*1000;2.27*0.01
05/25/2021;38378.3;38753.6;39740.8;36540.7;163.01*1000;-0.96*0.01
05/24/2021;38750.6;34720.3;39851.7;34474.6;244.88*1000;11.74*0.01
05/23/2021;34679.7;37446.8;38248.7;31192.4;325.73*1000;-7.39*0.01
05/22/2021;37448.3;37291.0;38776.0;35314.9;185.83*1000;0.40*0.01
05/21/2021;37297.4;40611.2;42108.3;33592.3;315.50*1000;-8.40*0.01
05/20/2021;40717.2;36706.8;42425.9;35010.4;269.75*1000;10.88*0.01
05/19/2021;36720.5;42898.3;43516.6;30261.7;607.10*1000;-14.40*0.01
05/18/2021;42897.3;43538.5;45770.9;42293.9;154.96*1000;-1.48*0.01
05/17/2021;43541.3;46424.2;46545.4;42201.5;274.76*1000;-6.21*0.01
05/16/2021;46426.4;46729.3;49764.3;43920.8;180.07*1000;-0.60*0.01
05/15/2021;46708.8;49839.1;50640.9;46650.2;131.91*1000;-6.28*0.01
05/14/2021;49839.8;49704.9;51459.2;48874.0;118.84*1000;0.27*0.01
05/13/2021;49704.6;49398.2;51337.3;46331.1;236.71*1000;0.65*0.01
05/12/2021;49384.2;56694.5;57938.5;49187.0;160.74*1000;-12.90*0.01
05/11/2021;56695.7;55846.1;56871.1;54550.4;96.47*1000;1.52*0.01
05/10/2021;55848.9;58251.2;59523.9;53678.3;142.61*1000;-4.10*0.01
05/09/2021;58238.3;58840.6;59227.0;56414.4;103.59*1000;-1.02*0.01
05/08/2021;58840.1;57330.3;59471.1;56972.2;101.27*1000;2.62*0.01
05/07/2021;57337.2;56411.4;58639.3;55300.1;110.01*1000;1.65*0.01
05/06/2021;56405.4;57441.0;58364.9;55294.5;109.02*1000;-1.80*0.01
05/05/2021;57441.3;53872.5;57936.4;53872.5;119.82*1000;6.88*0.01
05/04/2021;53741.5;57170.6;57201.3;53741.5;132.33*1000;-6.00*0.01
05/03/2021;57169.8;56605.8;58925.1;56562.4;89.24*1000;1.00*0.01
05/02/2021;56603.8;57807.2;57868.4;56110.5;53.61*1000;-2.08*0.01
05/01/2021;57807.1;57719.1;58449.4;57029.5;63.41*1000;0.15*0.01
04/30/2021;57720.3;53562.3;57925.6;53088.7;103.74*1000;7.77*0.01
